application_date,first_name,last_name,ssn,email_address,phone_number,agent_notes,gender,age,ethnicity,income,credit_score,loan_amount,debt_to_income,is_defaulted_leak,resolution_date,row_id_proxy,default
2025-05-19,gTGAkM,cpmqBzde,445-25-6365,gTGAkM.cpmqBzde@example.com,555-368-3099,Customer discussed OFlRJkhxIK regarding their account.,Male,36,GroupA,23888.46560256162,615.0899245746958,6272.1813636918905,0.43934697669194595,0,2025-07-18,4998,0
2025-04-17,VofRFi,DqvzmnqO,655-77-6230,VofRFi.DqvzmnqO@example.com,555-269-9658,Customer discussed IuTqEpeBjD regarding their account.,Female,58,GroupA,92602.32118716164,541.6562270873578,1682.2330742895456,0.12944465201778574,0,2025-06-16,7568,0
2025-02-15,hQpnnz,SyGrbINL,209-76-2294,hQpnnz.SyGrbINL@example.com,555-983-9165,Customer discussed mPplNTDFgM regarding their account.,Male,34,GroupC,53248.46226851554,575.2713586837526,4832.780796652045,0.19528968451528647,0,2025-05-11,4173,0
2025-05-24,batHhF,iyPZCqjB,334-17-1265,batHhF.iyPZCqjB@example.com,555-907-1893,Customer discussed cFdImfsQKc regarding their account.,Male,56,GroupB,31970.52410668785,593.4600272827759,14190.144487857806,0.324946433167125,0,2025-06-25,1966,0
2025-01-12,pptBjz,sFyczVYS,670-87-7910,pptBjz.sFyczVYS@example.com,555-234-3865,Customer discussed dXBLXUGKYr regarding their account.,Male,19,GroupB,83063.97707809423,606.1438008680775,13264.144621450267,0.1766068838544832,0,2025-02-24,2067,0
2025-07-31,XRMvIn,vsLHYALJ,277-26-8735,XRMvIn.vsLHYALJ@example.com,555-596-3131,Customer discussed rNNXngthze regarding their account.,Female,61,GroupA,117116.32092746352,687.7818571477227,15421.28332399638,0.29730633782594484,0,2025-09-03,5926,0
2025-06-17,ZAXgTj,XkqVxaXx,626-48-7063,ZAXgTj.XkqVxaXx@example.com,555-731-5328,Customer discussed KXjWlGGWPK regarding their account.,Male,67,GroupB,39752.21281332184,640.5295795575836,14455.515604187704,0.5718203584680335,0,2025-09-04,1432,0
2025-03-30,hrPoxV,nChTpgQs,420-58-3861,hrPoxV.nChTpgQs@example.com,555-444-9470,Customer discussed FWaUGQFDaQ regarding their account.,Female,33,GroupA,14237.510712841697,642.7333937603702,41202.55745623732,0.3601186804829446,0,2025-05-27,8353,0
2025-09-26,YZPMIP,UxQKzHHf,261-90-4539,YZPMIP.UxQKzHHf@example.com,555-246-3624,Customer discussed AUpWAErglQ regarding their account.,Male,24,GroupC,31602.435534173503,495.18510085233015,8096.563843445445,0.23687005557502017,0,2025-12-21,2807,0
2025-04-11,eXoVid,tLtXiHqQ,979-37-3552,eXoVid.tLtXiHqQ@example.com,555-798-2993,Customer discussed QakgmCelSr regarding their account.,Female,68,GroupA,73236.73338738464,675.2532254462765,16631.597031207446,0.400457750203679,0,2025-06-02,7698,0
2025-09-02,TGvJPI,cRqawNgv,609-65-6129,TGvJPI.cRqawNgv@example.com,555-985-8608,Customer discussed ZbWTvvqAOt regarding their account.,Male,36,GroupA,37673.084816942006,663.877253253492,16641.676815326162,0.2109930955246604,0,2025-10-06,709,0
2025-09-01,lEIekU,qgosQsFS,768-69-5249,lEIekU.qgosQsFS@example.com,555-509-7595,Customer discussed thdZCcpemX regarding their account.,Male,74,GroupA,77697.22930109978,610.3138262113938,15488.386393127392,0.44137304199112726,0,2025-10-06,1946,0
2025-02-05,nJLzZr,JCIoXLmf,858-76-5190,nJLzZr.JCIoXLmf@example.com,555-298-6898,Customer discussed izyHWBewrX regarding their account.,Male,22,GroupA,38603.628353555345,709.8153111986146,16286.819912747242,0.3593443875086076,0,2025-04-03,7825,0
2025-09-05,KEuHZf,LlGYoucn,634-85-8511,KEuHZf.LlGYoucn@example.com,555-994-7002,Customer discussed khhQdFePzF regarding their account.,Female,43,GroupA,36303.18614388357,635.3629968745857,3176.620328163666,0.3895404368451937,0,2025-11-18,9363,0
2025-05-07,LKCsis,eqLCSFuC,215-23-4049,LKCsis.eqLCSFuC@example.com,555-894-7312,Customer discussed RSERbDUbdV regarding their account.,Male,68,GroupA,35795.13037386884,506.4755181424763,19584.93369176251,0.245292431868484,0,2025-06-16,7472,0
2025-01-13,iCruGW,qTexeCWJ,355-55-4807,iCruGW.qTexeCWJ@example.com,555-929-1758,Customer discussed XIZaDTVxYk regarding their account.,Female,51,GroupA,89737.39767682287,544.7714446019028,6559.836603176511,0.32324894388762,0,2025-04-10,2569,0
2025-07-09,NyAbZw,jBVMWwse,559-90-9145,NyAbZw.jBVMWwse@example.com,555-340-4295,Customer discussed RRbJeGmoLG regarding their account.,Female,41,GroupA,39340.56523862072,710.6201052221979,5828.125133157882,0.36796310838623975,0,2025-09-11,2740,0
2025-11-29,iiqGsE,irxWJPAn,895-22-5695,iiqGsE.irxWJPAn@example.com,555-992-1925,Customer discussed hNWsHTFMtM regarding their account.,Male,52,GroupA,115276.41363956833,593.2038479610749,13207.24798323674,0.0641468813918694,0,2026-01-26,9237,0
2025-10-21,ZjRPER,nChxudxU,231-26-5337,ZjRPER.nChxudxU@example.com,555-578-2431,Customer discussed eSQOajeckP regarding their account.,Female,68,GroupC,63158.48404950523,549.9970417771508,17200.701125468568,0.5423312864044971,0,2026-01-04,4082,0
2025-06-11,rTcodO,IUNMSOdq,650-10-1965,rTcodO.IUNMSOdq@example.com,555-149-8423,Customer discussed iEAkujNPEz regarding their account.,Male,24,GroupA,57867.75280123494,665.1189316594919,5049.6742968291,0.29010454648261663,0,2025-08-08,8263,0
2025-01-17,bcJrNM,VPFZkThb,762-83-1110,bcJrNM.VPFZkThb@example.com,555-906-4673,Customer discussed ZEJrnRPQFv regarding their account.,Female,47,GroupA,88110.5721280112,717.2584459625003,23083.527189522916,0.5325110456854096,0,2025-04-15,649,0
2025-11-24,sgjQIg,GGohQRaX,223-29-6148,sgjQIg.GGohQRaX@example.com,555-503-6286,Customer discussed xfUvSvBGOF regarding their account.,Male,49,GroupC,46010.7129098235,610.1904507573818,27472.43978871741,0.23327512411054926,0,2026-01-16,3954,0
2025-07-06,hgKMAC,CZGqvPBD,674-43-8868,hgKMAC.CZGqvPBD@example.com,555-215-7850,Customer discussed VsisRBCdUF regarding their account.,Female,55,GroupA,49389.46707807153,614.5240449879382,44992.55269362926,0.5626322840823276,1,2025-08-28,3949,0
2025-10-16,Gvymxj,TEtnjKni,328-50-7952,Gvymxj.TEtnjKni@example.com,555-261-1916,Customer discussed bwznOXbeFs regarding their account.,Male,75,GroupA,35276.55594362316,591.6252840654917,7169.777802387909,0.40229044041946954,0,2025-11-26,6876,0
2025-10-10,mmcmlr,qmCcjCCg,256-40-9378,mmcmlr.qmCcjCCg@example.com,555-873-4455,Customer discussed YIVrTpFUaM regarding their account.,Male,33,GroupA,44480.501821085054,760.9215785718579,19716.68404522785,0.13981086405611085,0,2026-01-03,7069,0
2025-07-06,gekgXt,ExbNNYZo,950-17-3336,gekgXt.ExbNNYZo@example.com,555-570-1741,Customer discussed YUhBuynGPz regarding their account.,Female,73,GroupA,29705.12171610153,714.9299887651204,18004.023117310135,0.23635495732584474,1,2025-09-14,7490,1
2025-07-20,ZHycjV,YutxfMbJ,409-39-6603,ZHycjV.YutxfMbJ@example.com,555-800-1605,Customer discussed lEQZNpnZuq regarding their account.,Female,51,GroupA,20726.1455970109,752.4932974088943,14538.709843642195,0.30742326695460737,0,2025-08-24,3248,0
2025-08-07,VqzTkP,RujmTZaj,909-17-2925,VqzTkP.RujmTZaj@example.com,555-588-6779,Customer discussed ZvqpZLnRoi regarding their account.,Male,35,GroupA,26450.17546474189,531.4673149395018,18951.549194937732,0.33237587579359057,0,2025-09-12,3158,0
2025-08-19,DHQRFr,qxzKPzXN,774-93-9745,DHQRFr.qxzKPzXN@example.com,555-817-3513,Customer discussed DoQpGSVjKa regarding their account.,Female,69,GroupA,59252.87222977951,651.7778770960474,21969.17449016386,0.3020395148115772,0,2025-10-12,378,0
2025-01-14,RCUiEN,QJZBihmu,338-55-6830,RCUiEN.QJZBihmu@example.com,555-161-7571,Customer discussed GPcDgjWsTW regarding their account.,Male,31,GroupB,100741.65780691167,571.262713905936,25337.930219381098,0.15450647865120964,0,2025-04-07,9324,0
2025-11-21,cKTNac,WGjAHWlP,139-79-8418,cKTNac.WGjAHWlP@example.com,555-332-6125,Customer discussed nytsaffLAi regarding their account.,Male,39,GroupA,28042.80697971965,664.4771709871848,8050.214640017655,0.612547858344315,0,2026-01-08,1215,0
2025-11-28,KyhFeM,slxegJju,326-87-9129,KyhFeM.slxegJju@example.com,555-276-4166,Customer discussed YeRZMWUppe regarding their account.,Female,60,GroupA,36545.32100431641,850.0,16828.570783476138,0.8019805708279816,0,2026-01-19,7275,0
2025-02-26,ZuyudN,KfdUlPtP,430-95-6919,ZuyudN.KfdUlPtP@example.com,555-691-5351,Customer discussed zklzKsSVgD regarding their account.,Male,19,GroupC,207519.69146302156,590.5471306361254,11308.478077382282,0.17645226710306006,0,2025-05-11,8597,0
2025-09-23,xoRgKS,fzxFqtjL,322-39-4645,xoRgKS.fzxFqtjL@example.com,555-472-4824,Customer discussed sEjHJQbsOj regarding their account.,Male,30,GroupA,61857.11094297805,657.4717120364036,36472.44720971488,0.3786492481645067,0,2025-11-22,4943,0
2025-04-27,BbuItA,lUPQJPAd,904-16-9742,BbuItA.lUPQJPAd@example.com,555-172-4644,Customer discussed FGcoBYtpvn regarding their account.,Male,65,GroupC,95114.49552392813,560.3775240928453,3841.402221249653,0.5231473209029366,0,2025-06-08,3723,0
2025-09-15,YmSWxx,gcwMgEiq,162-54-5129,YmSWxx.gcwMgEiq@example.com,555-458-4024,Customer discussed xIHbTgFoNf regarding their account.,Male,27,GroupA,55750.99903733743,774.9552428953101,8507.94138511978,0.10702956742303664,0,2025-11-09,4494,0
2025-08-08,onhzjE,PESPjMxe,372-74-8599,onhzjE.PESPjMxe@example.com,555-882-2361,Customer discussed UHMPaGcZeN regarding their account.,Female,74,GroupB,33683.984382887495,697.9132803576728,13193.210662379395,0.24613410785612194,0,2025-09-22,203,0
2025-01-03,sjDmpr,YCBzqJZX,908-20-5232,sjDmpr.YCBzqJZX@example.com,555-697-7590,Customer discussed oqtlJpfuPu regarding their account.,Male,18,GroupC,51321.549421172225,654.4708969903159,1898.3924502246896,0.26219620472113436,0,2025-02-21,1061,0
2025-06-22,piednY,MJjKUuyS,901-63-3554,piednY.MJjKUuyS@example.com,555-392-1214,Customer discussed RDnNOZDwrN regarding their account.,Female,65,GroupB,45715.355454848046,451.8125285649998,51888.175086796844,0.20064307770743497,0,2025-08-29,5891,0
2025-11-30,BZlQpc,QYUnManx,385-14-1182,BZlQpc.QYUnManx@example.com,555-716-8941,Customer discussed EzjCUWYuEu regarding their account.,Female,75,GroupA,38953.53833525173,823.4179296495703,21632.84379094516,0.21626381751402862,0,2025-12-31,6094,0
2025-12-16,wPcBjG,vhvFTIwc,169-44-2017,wPcBjG.vhvFTIwc@example.com,555-412-8474,Customer discussed mjRDCUHOQF regarding their account.,Male,53,GroupA,105063.8734067833,670.6846856613045,12724.489750971761,0.43430496799886625,0,2026-02-23,3532,0
2025-11-18,KXvzej,YVwVPwAF,433-43-2590,KXvzej.YVwVPwAF@example.com,555-469-1879,Customer discussed bsjAJYssiW regarding their account.,Female,46,GroupB,114504.88048286049,519.2838326686585,6649.3395506742545,0.06175927971192284,0,2025-12-21,6465,0
2025-03-10,meyKbU,CODNbUiH,553-85-4451,meyKbU.CODNbUiH@example.com,555-493-4310,Customer discussed uHYAjBwqMP regarding their account.,Male,19,GroupB,76341.90793262488,597.4456644200425,24201.393099440967,0.14754951806102284,1,2025-05-21,4281,0
2025-09-02,VcdUaA,kkFCWyeI,325-14-5846,VcdUaA.kkFCWyeI@example.com,555-897-1475,Customer discussed ZlSdRJfGrp regarding their account.,Female,66,GroupA,28591.903648176656,657.2602437729975,10492.98985108624,0.40610888913219056,0,2025-11-06,2360,0
2025-04-23,GWEkUe,lENMmFfZ,302-91-6841,GWEkUe.lENMmFfZ@example.com,555-556-2069,Customer discussed VNhQgsIYod regarding their account.,Female,25,GroupA,192054.51700136068,552.3162775081811,8874.767160836898,0.22122568977115845,0,2025-05-26,7948,0
2025-03-18,buRrBa,LQwtnUxm,807-43-6146,buRrBa.LQwtnUxm@example.com,555-803-2594,Customer discussed NWTVWzklIM regarding their account.,Female,38,GroupB,43808.64900281899,850.0,37955.705131639035,0.06894911433184495,0,2025-06-03,759,0
2025-07-14,DtAMHx,fMNtMuwl,523-36-5090,DtAMHx.fMNtMuwl@example.com,555-219-7370,Customer discussed iZPFWBWIpl regarding their account.,Female,19,GroupA,29770.460817091232,822.1232850956005,34789.73011362057,0.6248438011902968,0,2025-09-04,485,0
2025-04-11,aHIyUx,DWHyZvpu,915-43-1769,aHIyUx.DWHyZvpu@example.com,555-633-8981,Customer discussed SKyvYaQkfH regarding their account.,Male,54,GroupB,101229.54405637269,688.465878231743,9149.431721241283,0.4616835544629853,0,2025-07-09,8711,0
2025-07-17,HRkKLL,wdcFeAyS,383-39-2588,HRkKLL.wdcFeAyS@example.com,555-235-6415,Customer discussed FkbuxrwCjf regarding their account.,Male,56,GroupC,26315.604108710108,597.6803452366927,47600.68010579119,0.2563105615827194,0,2025-09-12,3510,0
2025-09-09,YTAOIV,bwgIQJJg,994-90-5302,YTAOIV.bwgIQJJg@example.com,555-209-5438,Customer discussed lhwIszbSGA regarding their account.,Female,31,GroupA,85773.1225876357,570.8695082451534,77836.14892284363,0.35397240498976085,0,2025-10-16,5980,0
2025-06-02,ZHDLJL,JZqBenia,107-40-2621,ZHDLJL.JZqBenia@example.com,555-949-7324,Customer discussed ygIKleCGMH regarding their account.,Male,18,GroupB,45541.30500431654,627.0000928381013,11733.593056173584,0.13781052270063196,0,2025-07-16,1365,0
2025-02-28,CVlIMW,fYaXDatR,686-20-3798,CVlIMW.fYaXDatR@example.com,555-901-5762,Customer discussed YrafLwrSGI regarding their account.,Female,36,GroupA,107305.75276665195,626.2401434021958,27192.746375974006,0.39390762615514335,0,2025-04-18,9767,0
2025-07-02,oMoXaq,ywtUcpRq,256-11-6264,oMoXaq.ywtUcpRq@example.com,555-594-4159,Customer discussed JpOOsVsZys regarding their account.,Female,34,GroupA,61716.27394119801,601.341320615332,30031.85626238046,0.41685155173475136,0,2025-09-19,8924,0
2025-02-05,GVkwKj,hZHCMZoR,396-50-8176,GVkwKj.hZHCMZoR@example.com,555-837-3463,Customer discussed DYVvDpMvGl regarding their account.,Male,64,GroupA,81779.54915158014,483.09280747257424,27917.608204354055,0.3496960478386443,0,2025-04-05,650,0
2025-02-06,XfjChg,hEZEBPQy,440-20-1635,XfjChg.hEZEBPQy@example.com,555-833-5554,Customer discussed OYsWZEvUzg regarding their account.,Female,35,GroupA,18119.807593986458,670.9308798853991,8725.342089516134,0.1931375708098621,0,2025-05-02,1775,0
2025-12-01,ZiAYVN,CPEBtKwI,233-84-3498,ZiAYVN.CPEBtKwI@example.com,555-870-4598,Customer discussed ULzwPjTeDx regarding their account.,Male,79,GroupB,39913.623327798625,821.0984085814605,14906.61339651411,0.41324069229755384,0,2026-02-05,1725,0
2025-02-04,sUAslt,xwsLUWRs,539-30-9711,sUAslt.xwsLUWRs@example.com,555-254-4431,Customer discussed dvcJuiqoEV regarding their account.,Female,73,GroupA,54416.49688651295,545.2122566423124,14456.779815591537,0.1990623395228335,0,2025-04-04,4824,0
2025-09-16,kkEeXk,eEArZXpq,720-75-4130,kkEeXk.eEArZXpq@example.com,555-892-2755,Customer discussed QCDJRtLTdJ regarding their account.,Male,37,GroupB,65732.25762747895,726.7538845649476,8935.496044492174,0.23546023003854033,0,2025-12-13,1852,0
2025-07-05,oDNsFH,FWxMiJFh,346-93-5883,oDNsFH.FWxMiJFh@example.com,555-944-4599,Customer discussed VAXcQAINty regarding their account.,Male,66,GroupC,100611.38370821782,631.9487450317324,18063.64168418002,0.08743734159865953,0,2025-09-16,5513,0
2025-10-25,KLFuTt,kiHFdjhw,480-27-4586,KLFuTt.kiHFdjhw@example.com,555-704-6955,Customer discussed cHhIvrVnqm regarding their account.,Male,75,GroupB,23690.226910215442,768.6776448573024,51042.71021580398,0.6097171372118789,0,2026-01-13,8267,0
2025-05-08,YADaJr,MsqqYkCN,684-57-3022,YADaJr.MsqqYkCN@example.com,555-334-5559,Customer discussed jPDhWYzune regarding their account.,Male,21,GroupA,21734.562162373895,739.6716339995896,6781.5006891628045,0.22996596387436355,0,2025-07-02,1759,0
2025-06-22,rKUXOq,ZqlHFqGN,685-12-4525,rKUXOq.ZqlHFqGN@example.com,555-786-3970,Customer discussed NUoTWsJvtZ regarding their account.,Male,79,GroupB,42566.14991402019,622.267904677157,4510.113616752123,0.3391874396310101,0,2025-08-26,4602,0
2025-05-20,SbVNhR,QshxzUpM,651-72-1643,SbVNhR.QshxzUpM@example.com,555-193-9009,Customer discussed OlJNDkYOwv regarding their account.,Female,65,GroupA,141487.87504020252,800.1171689043786,4868.481085849813,0.45895689849069965,0,2025-07-27,5860,0
2025-03-06,PDqzxi,EYVqjmVw,635-93-5982,PDqzxi.EYVqjmVw@example.com,555-178-6348,Customer discussed vPFHKlCWXX regarding their account.,Female,43,GroupA,29176.093947643774,675.2883994951503,50958.86848838278,0.24290383223415155,0,2025-05-23,859,0
2025-11-22,xFOzti,YurkiHXH,378-35-5096,xFOzti.YurkiHXH@example.com,555-305-5298,Customer discussed VDkKAOBfsJ regarding their account.,Male,63,GroupA,39781.61112152189,713.4830107522013,17698.373318304635,0.42862645118661713,0,2026-01-20,5310,0
2025-10-13,OpRFCY,ycYsKWUx,892-13-1756,OpRFCY.ycYsKWUx@example.com,555-250-2938,Customer discussed XhHhfFfQZp regarding their account.,Female,43,GroupB,27106.367919074826,582.2190314035241,13500.913189493234,0.20186199014975342,0,2025-12-03,3450,0
2025-02-14,DIVbPH,ErTEKSDt,905-42-9862,DIVbPH.ErTEKSDt@example.com,555-706-4790,Customer discussed yWZjAhJPVr regarding their account.,Female,56,GroupC,36166.091237955494,509.2420865953992,4197.214929214767,0.08684453442637256,0,2025-05-10,7344,0
2025-02-28,sXxpdQ,dmfWqfRC,631-33-9098,sXxpdQ.dmfWqfRC@example.com,555-109-4963,Customer discussed LksVamitBu regarding their account.,Female,47,GroupA,84393.57673083081,653.7922840489168,10986.688809844469,0.0370607646644868,0,2025-05-21,944,0
2025-02-16,vAbHkw,dPXhMBsg,436-85-5931,vAbHkw.dPXhMBsg@example.com,555-616-5857,Customer discussed UYlozGyaXS regarding their account.,Male,78,GroupA,45959.919589840465,729.7145554577284,21423.767195426328,0.5530967117240518,0,2025-04-10,1185,0
2025-07-20,JcAOtR,fQyIaJCG,444-12-6666,JcAOtR.fQyIaJCG@example.com,555-522-3649,Customer discussed CfqzKJIwIJ regarding their account.,Male,19,GroupA,72392.74817698887,696.4073381198402,36672.38760775335,0.3532400825021082,0,2025-09-19,2670,0
2025-04-13,COfqPT,lRZYFJuG,425-69-6838,COfqPT.lRZYFJuG@example.com,555-623-8164,Customer discussed LKYReBUmLd regarding their account.,Male,75,GroupA,35277.50977958304,736.0929141882303,42466.80160214227,0.23668678193003756,0,2025-05-23,3642,0
2025-04-25,qtscVI,HirblbKC,460-91-6868,qtscVI.HirblbKC@example.com,555-595-6663,Customer discussed FTLOgrkPXk regarding their account.,Male,42,GroupA,38182.57256729671,807.41244978788,16587.952792610253,0.20921194386374636,0,2025-06-17,848,0
2025-08-26,SyFtYy,OeqoinsK,270-84-5281,SyFtYy.OeqoinsK@example.com,555-157-5442,Customer discussed HENPWPdQtX regarding their account.,Male,60,GroupB,43937.768500028644,580.8097055309851,10542.552478482017,0.12224326146547232,0,2025-10-14,4859,0
2025-09-15,FdGiaV,aKRLdzDJ,453-45-5959,FdGiaV.aKRLdzDJ@example.com,555-958-8552,Customer discussed JbozqcySRz regarding their account.,Female,50,GroupA,107999.74410190598,672.2895089489521,18381.303052308893,0.3859012320903393,0,2025-11-04,9829,0
2025-10-16,MVdhoC,GZWTYnca,402-11-2244,MVdhoC.GZWTYnca@example.com,555-584-4953,Customer discussed TlfTaureue regarding their account.,Female,30,GroupA,107434.81958122163,625.2087418591728,20230.411479805647,0.23548863039786927,0,2025-12-29,3372,0
2025-10-14,YnOavt,nJvPtTrK,783-57-9460,YnOavt.nJvPtTrK@example.com,555-685-2592,Customer discussed gmBCYkOwQa regarding their account.,Female,19,GroupA,91752.40531337562,653.891770553152,18891.525460009772,0.3334640503408029,0,2025-12-22,7631,0
2025-11-28,mUpnqB,aGKrSoEs,717-80-7960,mUpnqB.aGKrSoEs@example.com,555-120-1666,Customer discussed GMWgaCEvCF regarding their account.,Male,64,GroupB,295608.49064029934,648.0903145002424,12428.739169402716,0.2708159526452829,0,2026-01-19,3027,0
2025-05-07,PkQuls,rnXmbuUz,139-52-3366,PkQuls.rnXmbuUz@example.com,555-811-3747,Customer discussed yuytlnUbsF regarding their account.,Female,49,GroupA,42805.86962467832,695.6357292988299,46563.56602364254,0.6209575994691047,0,2025-06-22,9944,0
2025-09-19,SqUMlu,yaMaSMog,920-32-7484,SqUMlu.yaMaSMog@example.com,555-638-7300,Customer discussed AmgvIpKABh regarding their account.,Female,52,GroupA,61743.630970453436,793.6146210500815,10914.304578506522,0.43065394161347587,0,2025-10-25,3296,0
2025-08-26,PICmZk,FhlRyhwG,935-37-5333,PICmZk.FhlRyhwG@example.com,555-911-4817,Customer discussed WmgERxEnpc regarding their account.,Female,24,GroupC,62503.55824761069,615.2407185830101,45199.44561802048,0.041291115720305714,0,2025-11-18,1420,0
2025-12-17,Ufmqyh,EGIhuKKL,374-43-5051,Ufmqyh.EGIhuKKL@example.com,555-738-7457,Customer discussed zXvHfPbICd regarding their account.,Female,51,GroupA,81943.30988871284,402.541946004387,9498.538981688802,0.07998976461658534,0,2026-02-16,201,0
2025-09-27,HYRyEM,EoPvraMh,801-98-2089,HYRyEM.EoPvraMh@example.com,555-949-5314,Customer discussed hjZhmGYzsa regarding their account.,Male,26,GroupA,60970.186734845025,477.0553708949259,2175.4882548247583,0.2166947916643052,0,2025-10-27,333,0
2025-05-14,rlXMLh,KJAXaAmc,873-43-1346,rlXMLh.KJAXaAmc@example.com,555-526-7062,Customer discussed uOQIPDFDFW regarding their account.,Male,22,GroupB,26937.321136930415,522.3431557444773,16053.360136096078,0.24257749729347436,0,2025-06-18,3858,0
2025-11-07,zybVsV,LvHkVoMZ,727-52-9806,zybVsV.LvHkVoMZ@example.com,555-135-2911,Customer discussed iybTzzqQVk regarding their account.,Female,46,GroupC,119589.46714939551,642.5695423415763,32416.48889376209,0.3068769051303225,0,2025-12-09,8390,0
2025-10-02,UalGem,veUKykgK,186-22-5333,UalGem.veUKykgK@example.com,555-201-2813,Customer discussed WHRHUxsVsj regarding their account.,Female,36,GroupC,61052.488040462056,795.6239172096966,1848.2759270293807,0.379290994101784,0,2025-12-16,137,0
2025-01-19,CxkVYO,tKRDJwYZ,784-35-6673,CxkVYO.tKRDJwYZ@example.com,555-951-1338,Customer discussed svijcdkVyC regarding their account.,Female,44,GroupA,42869.29632961001,647.6842627729569,25221.498728965584,0.5316635043171027,0,2025-03-26,3110,0
2025-05-24,GKUkFG,rfqrndTM,498-73-9520,GKUkFG.rfqrndTM@example.com,555-627-8185,Customer discussed nQQpbPVaZM regarding their account.,Female,44,GroupA,120431.91184304658,616.4590975467808,15454.3900924756,0.41043198826551175,0,2025-08-14,4182,0
2025-07-28,HfmvFB,WWgCgSVf,118-76-1851,HfmvFB.WWgCgSVf@example.com,555-514-9206,Customer discussed urrSIbfBRA regarding their account.,Male,19,GroupA,40825.866254198445,630.0449381524186,15193.492896309639,0.6810057777296452,0,2025-09-20,7952,0
2025-12-21,KvUAeF,cfodJbSw,949-39-2918,KvUAeF.cfodJbSw@example.com,555-170-4876,Customer discussed tNviXyKIiX regarding their account.,Male,20,GroupA,81291.79478412977,681.7445025272989,13252.692764206953,0.41399642791551433,0,2026-02-09,4235,0
2025-11-01,rzNPAa,iBGkNUHs,927-57-4412,rzNPAa.iBGkNUHs@example.com,555-628-4109,Customer discussed lEVsHRercw regarding their account.,Male,22,GroupA,32811.81657929257,547.8577970892868,9260.99552897895,0.5540491687649194,0,2026-01-07,9751,0
2025-09-23,wUZrHe,KYTVbybK,278-84-4847,wUZrHe.KYTVbybK@example.com,555-706-9772,Customer discussed TunPCDLIGk regarding their account.,Male,78,GroupC,67955.62639467511,633.1188503143195,4572.226672692773,0.24826567372199798,0,2025-11-17,6023,0
2025-05-22,rhaPhv,kzZKUYDi,661-37-1430,rhaPhv.kzZKUYDi@example.com,555-740-3856,Customer discussed gihnCBhyRy regarding their account.,Male,77,GroupA,45183.95142485347,697.3795683264345,5295.889098740761,0.3306897435989624,0,2025-08-08,7289,0
2025-03-08,vJuAPl,vJSgozIZ,617-51-1084,vJuAPl.vJSgozIZ@example.com,555-137-7385,Customer discussed udvsjbZlKe regarding their account.,Male,73,GroupB,107512.96950997897,728.8252858910503,11863.268678123384,0.2688492496206562,0,2025-05-24,4135,0
2025-02-08,yHEncG,kywYWleb,251-50-4584,yHEncG.kywYWleb@example.com,555-969-3138,Customer discussed lGkMKkwJVD regarding their account.,Male,31,GroupA,26789.049735337983,717.4419815532921,2385.243785175269,0.19640034214182217,0,2025-05-01,6903,0
2025-02-15,uJIXAN,LZopbWsY,893-29-4206,uJIXAN.LZopbWsY@example.com,555-390-4855,Customer discussed jeMEiNYDkk regarding their account.,Male,79,GroupA,156613.19439868352,627.4082943761664,15932.353411067337,0.10187104718428597,0,2025-04-26,8959,0
2025-06-29,KUghhf,mSZpSJUm,851-34-5414,KUghhf.mSZpSJUm@example.com,555-210-4342,Customer discussed tZGgOYuDaC regarding their account.,Female,64,GroupB,100754.2562821794,464.0487488230701,16564.35780166216,0.14236850675058166,0,2025-08-04,4848,0
2025-05-16,lCxNhB,NuZYhESm,475-37-4688,lCxNhB.NuZYhESm@example.com,555-127-4419,Customer discussed lyQtEkMbjt regarding their account.,Male,62,GroupA,40184.98539613173,690.9820273262184,8328.036238545974,0.2688456099935444,0,2025-08-05,116,0
2025-02-14,oefhaL,BjGAfiAx,903-26-5292,oefhaL.BjGAfiAx@example.com,555-416-1506,Customer discussed kHIvIlVHcC regarding their account.,Female,26,GroupC,94989.60934960931,613.1314931637858,12309.708102293705,0.30070838945641964,0,2025-04-03,7202,0
2025-10-12,mbjoRz,NiLVaJpv,749-58-3576,mbjoRz.NiLVaJpv@example.com,555-585-1481,Customer discussed JsnXkjXRvZ regarding their account.,Female,65,GroupA,49639.98125508523,761.4844563966058,16326.52903381292,0.1717412241062074,0,2025-11-18,9392,0
2025-07-01,gnLvAX,SqCzInQg,218-78-8400,gnLvAX.SqCzInQg@example.com,555-166-4351,Customer discussed qrjplIyrHN regarding their account.,Male,67,GroupC,48792.79235307519,640.1066179531492,10966.68651357035,0.31034798705574695,0,2025-08-17,7286,0
2025-11-06,KgcNJQ,jnqjSNNr,202-26-4278,KgcNJQ.jnqjSNNr@example.com,555-369-8539,Customer discussed hwIHyodIQB regarding their account.,Male,19,GroupC,86298.80844496713,634.0247015591023,10182.68193179831,0.5090859150142295,0,2025-12-28,1833,0
2025-08-13,qSBPji,ExuVFUsS,842-67-3519,qSBPji.ExuVFUsS@example.com,555-728-1910,Customer discussed lPtWMDteVs regarding their account.,Male,35,GroupC,37916.76415541275,588.338524359197,7725.732971265596,0.42029132925491564,0,2025-10-14,3564,0
2025-04-12,KxlSwT,ecoEUIYe,786-92-5979,KxlSwT.ecoEUIYe@example.com,555-271-6958,Customer discussed cjVqCoHwrG regarding their account.,Female,24,GroupB,62643.8219934325,695.2266666202396,27617.806289389562,0.19822865446343085,0,2025-06-26,8510,0
